 27152356685530254208960.2788824.75750Läntinen teollisuuskVästra industrigatanJuvantie            Juvavägen              66873903376108                                        03E 716560.2788024.75745M4               40        211144 
 27152366685496254216860.2787124.75894Läntinen teollisuuskVästra industrigatanJuvantie            Juvavägen              66873533376185Juvanmalmi *        Juvamalmen          03E 716660.2787424.75893M4               40        211144 
 27152376685543254167360.2790824.74978Juvantie            Juvavägen           Niipperintie        Nipertvägen            66874223375693                                        03E 716760.2790724.74967M4               40        211145 
 27152386685436254172560.2782324.75086Juvantie            Juvavägen           Juvantie            Juvavägen              66873133375740                                        03E 716860.2782124.75086M4               40        211145 
 27152396685407254164560.2778724.74963Juvantie            Juvavägen           Niipperintie        Nipertvägen            66872883375658                                        03E 716960.2778624.74975M4               40        211145 
 27152406686024254142060.2834624.74589Niipperin koulu     Niipperin koulu     Niipperintie        Nipertvägen            66879143375462                                        03E 717060.2834224.74599M4               40        211146 
 27152416686182254148160.2848524.74651Niipperin koulu     Niipperin koulu     Niipperintie        Nipertvägen            66880693375530                                        03E 717160.2848524.74638M4               40        211146 
 27152476684529254188960.2700724.75398Juvankartano        Juvagården          Niipperintie        Nipertvägen            66863993375862                                        03E 717460.2700824.75398M4               40        211138 
 27152496686180254140460.2847124.74512Kylvömaa            Sädesvallen         Suopurontie         Mossabäcksvägen        66880713375453Niipperi            Nipert              03E 717660.2846824.74508M4               40        211147 
 27152506686255254122860.2854924.74204Kylvötie            Sädesvägen          Suopurontie         Mossabäcksvägen        66881543375280                                        03E 717760.2854524.74200M4               40        211148 
 27152516686276254116360.2858224.74113Kylvötie            Sädesvägen          Suopurontie         Mossabäcksvägen        66881783375216                                        03E 717860.2858124.74111M4               40        211148 
 27152896686314254233860.2859424.76183Juvanmalmintie      Juvamalmsvägen      Juvanmalmintie      Juvamalmsgatan         66881623376392                                        03E 718060.2859424.76177L4               40        211150 
 27152936684185254156360.2670224.74761Nikunmäentie        Nikubackavägen      Juvankartanontie    Juvagårdsvägen         66860703375521                                        03E 718160.2670324.74758M4               40        211151 
 27152946684488254204060.2696924.75626Juvanristi          Juvakorset          Juvankartanontie    Juvagårdsvägen         66863513376011                                        03E 718260.2697224.75621M4               40        211152 
 27152956684556254207960.2700924.75718Juvanristi          Juvakorset          Juvankartanontie    Juvagårdsvägen         66864183376053                                        03E 718360.2700024.75721M4               40        211152 
 27212016687984254247560.3012024.76346Odilampi            Odilampi            Vihdintie           Vichtisvägen           66898253376605                                        03E 720160.3007724.76483M4               40        211153 
 27212026687842254266260.3004424.76605Odilampi            Odilampi            Vihdintie           Vichtisvägen           66896743376785Odilampi                                03E 720260.2997824.76855M4               40        211153 
 27212036688213254196060.3029824.75568Metsämaa            Metsämaa            Vihdintie           Vichtisvägen           66900773376101                                        03E 720360.3029024.75560M4               40        211154 
 27212046688224254183560.3033124.75364Metsämaa            Metsämaa            Vihdintie           Vichtisvägen           66900943375976                                        03E 720460.3033224.75366M4               40        211154 
 27212056688402254154960.3046924.74827Kortesmäki          Kortesbacken        Vihdintie           Vichtisvägen           66902843375699                                        03E 720560.3046024.74819M4               40        211155 
 27212066688338254159460.3043224.74926Kortesmäki          Kortesbacken        Vihdintie           Vichtisvägen           66902183375741                                        03E 720660.3043524.74929M4               40        211155 
 27212076688732254087160.3077124.73601Kalajärvi           Kalajärvi           Vihdintie           Vichtisvägen           66906453375036Kalajärvi           Kalajärvi           03E 720760.3076724.73596M4               40        211156 
 27212086688623254097560.3069424.73815Kalajärvi           Kalajärvi           Vihdintie           Vichtisvägen           66905313375135Kalajärvi                               03E 720860.3069824.73817M4               40        211156 
 27212096688942254062560.3096424.73158Kalajärvenranta     Kalajärvistranden   Vihdintie           Vichtisvägen           66908663374800                                        03E 720960.3096024.73151M4               40        211157 
 27212106688950254057060.3098424.73088Kalajärvenranta     Kalajärvistranden   Vihdintie           Vichtisvägen           66908763374745                                        03E 721060.3098824.73092M4               40        211157 
 27212116688040254226360.3015524.76128Alaniementie        Nedernäsvägen       Vihdintie           Vihctisvägen           66898903376396                                        03E 721160.3015824.76129M4               40        211158 
 27212126688421254118660.3050024.74149Ruskatie            Höstglödsvägen      Niipperintie        Nipertvägen            66903203375337                                        03E 721260.3050124.74140M4               40        211159 
 27212136688365254112860.3044424.74096Ruskatie            Höstglödsvägen      Niipperintie        Nipertvägen            66902673375276                                        03E 721360.3044124.74108M4               40        211159 
 27212146688055254245060.3015624.76457Odilammentie        Odilampivägen       Odilammentie        Odilampivägen          66898973376583                                        03E 797060.3015124.76488M4               40        211160 
 27212766688563254088460.3063324.73625Kalajärven keskus   Kalajärvi centrum   Hiirisuontie        Mösskärrsvägen         66904763375042Kalajärvi           Kalajärvi           03E 721560.3063224.73625M4               40        211165 
 27212846688008254098060.3013124.73778Taka-Niipperi       Baknipert           Niipperintie        Nipertvägen            66899173375112Kalajärvi *                             03E 721660.3013024.73770M4               40        211166 
 27212856688061254096360.3017024.73789Taka-Niipperi       Baknipert           Niipperintie        Nipertvägen            66899703375098                                        03E 721760.3016724.73796M4               40        211166 
 27212946687697254086660.2985624.73566Kallionsyrjä        Bergshörnet         Niipperintie        Nipertvägen            66896113374984                                        03E 721860.2985624.73563M4               40        211133 
 27222116689153254035760.3115724.72685Piennartie          Åkerrensvägen       Vihdintie           Vichtisvägen           66910893374542                                        03E 721960.3115224.72678M4               40        211167 
 27222126689208254019160.3122624.72410Piennartie          Åkerrensvägen       Vihdintie           Vichtisvägen           66911513374379                                        03E 722060.3122824.72412M4               40        211167 
 27222136689744253965260.3169924.71427Lahnus              Lahnus              Vihdintie           Vichtisvägen           66917123373864                                        03E 722160.3169024.71414M4               40        211168 
 27222146689598253977360.3157224.71657Lahnus              Lahnus              Vihdintie           Vichtisvägen           66915603373979                                        03E 722260.3157424.71663M4               40        211168 
 27222156689878253911060.3182524.70452Hemgård             Hemgård             Vihdintie           Vichtisvägen           66918703373329                                        03E 722360.3181624.70447M4               80        211169 
 27222166689842253916160.3180424.70547Hemgård             Hemgård             Vihdintie           Vichtisvägen           66918323373378                                        03E 722460.3180824.70547M4               80        211169 
 27222176690039253860060.3196924.69525Luukki              Luk                 Vihdintie           Vichtisvägen           66920543372827                                        03E 722560.3196324.69517M4               80        211170 
 27222186689975253865060.3192824.69631Luukki              Luk                 Vihdintie           Vichtisvägen           66919883372874                                        03E 722660.3193324.69633M4               80        211170 
 27222196690399253767660.3229824.67860Klockars            Klockars            Vihdintie           Vichtisvägen           66924563371920                                        03E 722760.3229424.67857M4               80        211171 
 27222206690393253760560.3231024.67743Klockars            Klockars            Vihdintie           Vichtisvägen           66924533371849                                        03E 722860.3231524.67747M4               80        211171 
 27222486688943253930160.3098524.70757Lahnuksen koulu     Lahnuksen koulu     Vanha Lahnuksentie  Gamla Lahnusvägen      66909273373477Lahnus              koulu               03E 722960.3098324.70746M4               40        211172 
 27222496688973253927860.3100524.70761Lahnuksen koulu     Lahnuksen koulu     Vanha Lahnuksentie  Gamla Lahnusvägen      66909583373456Lahnus              koulu               03E 723060.3100524.70759M4               40        211172 
 27222636688688253917260.3075324.70552Vanha Nemlahdentie  Gamla Nemlaxvägen   Vanha Lahnuksentie  Gamla Lahnusvägen      66906783373337                                        03E 723160.3075024.70558M4               40        211173 
 27222646688739253923960.3080724.70643Vanha Nemlahdentie  Gamla Nemlaxvägen   Vanha Lahnuksentie  Gamla Lahnusvägen      66907263373406                                        03E 723260.3080924.70634M4               40        211173 
 27222656688249253888160.3036324.70013Nemlahdentie        Nemlaxvägen         Vanha Lahnuksentie  Gamla Lahnusvägen      66902533373026                                        03E 723360.3035824.70025M4               40        211174 
 27222666688243253891560.3036524.70047Nemlahdentie        Nemlaxvägen         Vanha Lahnuksentie  Gamla Lahnusvägen      66902453373060                                        03E 723460.3036724.70036M4               40        211174 
 27222676689459253801760.3146024.68496Luukinranta         Lukstranden         Luukintie           Luksvägen              66915013372218                                        03E 723560.3145824.68500M4               40        211175 
 27222686689467253805360.3146724.68508Luukinranta         Lukstranden         Luukintie           Luksvägen              66915073372254                                        03E 723660.3146624.68502M4               40        211175 
 27222866689206253946860.3122324.71071Vesilinnuntie       Sjöfågelvägen       Vanha Lahnuksentie  Gamla Lahnusvägen      66911823373656                                        03E 723760.3122524.71062M4               40        211176 
 27222876689247253944960.3125324.71071Vesilinnuntie       Sjöfågelvägen       Vanha Lahnuksentie  Gamla Lahnusvägen      66912243373639                                        03E 723860.3125124.71081M4               40        211176 
 27222896689643253967660.3160624.71495Ylijärvi            Ylijärvi            Vanha Lahnuksentie  Gamla Lahnusvägen      66916093373884                                        03E 723960.3160524.71501M4               40        211177 
 27232106690107253978860.3201624.71749Lahnuksenmäki       Lahnusbacken        Lahnuksentie        Lahnusvägen            66920683374017                                        03E 790160.3201624.71749M4               40        211179 
 27232116690339253983660.3222924.71755Lahnuksenmäki       Lahnusbacken        Lahnuksentie        Lahnusvägen            66922983374075                                        03E 790260.3222624.71737M4               30        211179 
 27232296689828253978060.3177624.71642Kurkijärvi          Kurkijärvi          Lahnuksentie        Lahnusvägen            66917903373996                                        03E 790560.3177724.71635M4               40        211180 
 27232306689812253974360.3175724.71609Kurkijärvi          Kurkijärvi          Lahnuksentie        Lahnusvägen            66917753373958                                        03E 790660.3175524.71622M4               40        211180 
 27232316690506253972260.3237724.71555Haarssintie         Harsvägen           Lahnuksentie        Lahnusvägen            66924703373969                                        03E 790760.3237224.71547M4               40        211181 
 27232326690392253976160.3228924.71668Haarssintie         Harsvägen           Lahnuksentie        Lahnusvägen            66923543374003                                        03E 790860.3229124.71668M4               40        211181 
 27232336691112253942760.3292824.71024Kurjenkaski         Kurjenkaski         Lahnuksentie        Lahnusvägen            66930893373702                                        03E 790960.3292624.71012M4               40        211182 
 27232346691145253938660.3296124.70996Kurjenkaski         Kurjenkaski         Lahnuksentie        Lahnusvägen            66931233373662                                        03E 791060.3296024.71000M4               40        211182 
 27232356691653253940960.3341724.71006Ilveksenkuja        Lodjursgränden      Lahnuksentie        Lahnusvägen            66936303373708                                        03E 791160.3341624.70994M4               40        211183 
 27232366691670253937960.3342924.70989Ilveksenkuja        Lodjursgränden      Lahnuksentie        Lahnusvägen            66936483373679                                        03E 791260.3342924.70998M4               40        211183 
 27232376691962253942060.3368924.71032Kytömaa             Kyttlandet          Lahnuksentie        Lahnusvägen            66939383373733Lepsämänjoen        th                  03E 791360.3368824.71022M4               40        211184 
 27232386691946253939260.3368024.71016Kytömaa             Kyttlandet          Lahnuksentie        Lahnusvägen            66939243373705Lepsämänjoen        th                  03E 791460.3368124.71025M4               40        211184 
 27232396692512253959260.3419124.71348Karlberg            Karlberg            Lahnuksentie        Lahnusvägen            66944803373930                                        03E 791560.3419224.71344M4               40        211185 
 27232406692548253957260.3421424.71353Karlberg            Karlberg            Lahnuksentie        Lahnusvägen            66945173373912                                        03E 791660.3420924.71362M4               40        211185 
 27232416692821254033760.3446024.72721Kytöpellontie       Kyttåkersvägen      Lahnuksentie        Lahnusvägen            66947553374689                                        03E 791760.3446424.72715M4               40        211186 
 27232426692829254029860.3445724.72664Kytöpellontie       Kyttåkersvägen      Lahnuksentie        Lahnusvägen            66947653374650                                        03E 791860.3445224.72665M4               40        211186 
 27232436692984254057860.3459824.73170Koirankorpi         Koirankorpi         Lahnuksentie        Lahnusvägen            66949073374937Hännikäinen                             03E 791960.3459324.73175M4               40        211187 
 27232446692959254054460.3456724.73115Koirankorpi         Koirankorpi         Lahnuksentie        Lahnusvägen            66948833374902                                        03E 792060.3456424.73116M4               40        211188 
 27232466693955253831860.3548724.69083Ånäs                Ånäs                Lepsämänjoentie     Lepsämänjokivägen      66959803372723Lepsämäjoki         päätepysäkki        03E 792260.3548124.69070M4               40        211190 
 27232486690624253957660.3250224.71338Huhtamäentie        Svidibackavägen     Lahnuksentie        Lahnusvägen            66925943373828                                        03E 792360.3250324.71340M4               40        211191 
 27232616693293253878960.3488824.69919Snäckens            Snäckens            Lepsämänjoentie     Lepsämänjokivägen      66952973373164                                        03E 792460.3488624.69912M4               40        211192 
 27232626693250253878560.3486024.69945Snäckens            Snäckens            Lepsämänjoentie     Lepsämänjokivägen      66952543373158                                        03E 792560.3486124.69948M4               40        211192 
 27232716692988253896460.3461524.70234Rajapyörre          Rajapyörre          Lepsämänjoentie     Lepsämänjokivägen      66949843373325                                        03E 792660.3461324.70221M4               40        211193 
 27232726693897253831560.3545424.69139Ånäs                Ånäs                Lepsämänjoentie     Lepsämänjokivägen      66959223372717Lepsämäjoki         päätepysäkki        03E 792760.3544924.69120M4               40        211190 
 27232736692608253906860.3427324.70409Ketunkorpi          Rävkärr             Lepsämänjoentie     Lepsämänjokivägen      66946003373411                                        03E 792860.3427124.70397M4               40        211194 
 27232746692980253893360.3461624.70221Rajapyörre          Rajapyörre          Lepsämänjoentie     Lepsämänjokivägen      66949773373293                                        03E 792960.3461624.70219M4               40        211193 
 27232756692601253904160.3427024.70397Ketunkorpi          Rävkärr             Lepsämänjoentie     Lepsämänjokivägen      66945943373384                                        03E 793060.3426924.70399M4               40        211194 
 27232766692364253919860.3404724.70653Mäyränkuja          Grävlingsgränden    Lepsämänjoentie     Lepsämänjokivägen      66943503373530                                        03E 793160.3403924.70647M4               40        211195 
 27232776690951253980260.3277224.71767Hepomäki            Hepomäki            Huhtamäentie        Svidbackavägen         66929113374069                                        03E 793260.3277224.71767M4               40        211196 
 27232786690959253987760.3280424.71869Hepomäki            Hepomäki            Korpilammentie      Korpilampivägen        66929153374144                                        03E 793360.3280224.71868M4               40        211197 
 27232796692324253920160.3403524.70672Mäyränkuja          Grävlingsgränden    Lepsämänjoentie     Lepsämänjokivägen      66943103373531                                        03E 793460.3403524.70674M4               40        211195 
 27232806694256253731260.3576224.67283Lankela             Lankela             Lepsämänjoentie     Lepsämänjokivägen      66963263371732Lepsämänjoki,       päätepysäkki        03E 793560.3575124.67289M4               40        211198 
 27232826694183253800760.3571824.68554Kuonomäensilta      Kuonomäkibron       Lepsämänjoentie     Lepsämänjokivägen      66962223372423                                        03E 793660.3571424.68549M4               40        211199 
 27232836690560254088560.3241524.73677Serena              Serena              Tornimäentie        Tornbergsvägen         66924713375133Serena                                  03E 793760.3240824.73676M4               40        211200 
 27232906690320253987760.3220624.71847Manninpelto         Mannåkern           Korpilammentie      Korpilampivägen        66922773374115                                        03E 793860.3219724.71847M4               25        211201 
 27232916690284253991960.3219224.71927Manninpelto         Mannåkern           Korpilammentie      Korpilampivägen        66922393374156                                        03E 793960.3219324.71927M4               40        211201 
 27232926690625254032560.3249324.72689Hotelli Korpilampi  Hotell Korpilampi   Korpilammentie      Korpilampivägen        66925613374577                                        03E 794060.3249424.72690M4               40        211202 
 27232936690668254034060.3251724.72680Hotelli Korpilampi  Hotell Korpilampi   Korpilammentie      Korpilampivägen        66926043374594                                        03E 794160.3251124.72665M4               40        211203 
 27242016692992253635760.3465524.65505Lakistonniitty      Lakistoängen        Rinnekodintie       Rinnehemsvägen         66951073370720                                        03E 794260.3465524.65500M4               40        211204 
 27242026693013253633060.3465824.65489Lakistonniitty      Lakistoängen        Rinnekodintie       Rinnehemsvägen         66951293370694                                        03E 794360.3465324.65497M4               40        211204 
 27242086692099253627260.3384524.65381Vanha Lakistontie   Gamla Lakistovägen  Lakistontie         Lakistovägen           66942183370594                                        03E 794460.3384424.65390M4               40        211205 
 27242096692148253631260.3389024.65400Vanha Lakistontie   Gamla Lakistovägen  Lakistontie         Lakistovägen           66942653370637                                        03E 794560.3388924.65393M4               40        211205 
 27242506690903253596260.3277324.64748Mustasilta          Mustasilta          Lakistontie         Lakistovägen           66930373370230                                        03E 794660.3277224.64735M4               40        211206 
 27242516692715253627860.3439724.65400Åvalla              Åvalla              Lakistontie         Lakistovägen           66948333370628                                        03E 794760.3439624.65408M4               40        211207 
 27242526693255253643260.3488424.65696Vilkka              Vilkka              Rinnekodintie       Rinnehemsvägen         66953663370807                                        03E 794860.3488424.65699M4               40        211208 
 27242536693494253639560.3510024.65632Rinnekodin ostoskeskRinnekoti köpcentrumRinnekodintie       Rinnehemsvägen         66956063370781                                        03E 794960.3510024.65636M4               40        211209 
 27242546693798253634960.3537324.65554Talouskeskus        Ekonomicentret      Rinnekodintie       Rinnehemsvägen         66959123370749                                        03E 795060.3537424.65551M4               40        211210 
 27242556694175253616460.3571324.65236Skogby              Skogby              Rinnekodintie       Rinnehemsvägen         66962973370581Rinnekoti           Rinnehem.           03E 795160.3571324.65234M4               40        211211 
 27242576691064253592360.3291724.64737Mustasilta          Mustasilta          Lakistontie         Lakistovägen           66932003370199                                        03E 795260.3291624.64742M4               40        211206 
 27242706692811253631460.3448324.65421Åvalla              Åvalla              Lakistontie         Lakistovägen           66949283370669                                        03E 795360.3448224.65405M4               40        211207 
 27242796693276253646760.3489524.65709Vilkka              Vilkka              Rinnekodintie       Rinnehemsvägen         66953853370843                                        03E 795460.3489324.65694M4               40        211208 
 27242806693497253643960.3509424.65659Rinnekodin ostoskeskRinnekoti köpcentrumRinnekodintie       Rinnehemsvägen         66956073370825                                        03E 795560.3509224.65642M4               40        211209 
 27242816693839253637160.3540124.65549Talouskeskus        Ekonomicentret      Rinnekodintie       Rinnehemsvägen         66959523370772Rinnekoti           Rinnehemmet         03E 795660.3539824.65533M4               40        211210 
 27242836694057253627260.3559624.65378Kumpukuja           Kumpugränden        Rinnekodintie       Rinnehemsvägen         66961753370683                                        03E 795760.3559024.65365M4               40        211212 
 27242856694224253619160.3575124.65231Skogby              Skogby              Rinnekodintie       Rinnehemsvägen         66963453370610Rinnekoti           Rinnehemmet         03E 795860.3574924.65214M4               40        211211 
 27252016689287253550360.3133824.63919Velskola            Vällskog            Vääräjärventie      Väärjärvivägen         66914443369698                                        03E 796760.3134324.63918M4               40        211213 
 27252026690264253575160.3221024.64426Sivulaakso          Lilldalen           Velskolantie        Vällskogsvägen         66924093369990                                        03E 796860.3221024.64434M4               40        211214 
 27252036690287253580360.3221724.64433Sivulaakso          Lilldalen           Velskolantie        Vällskogsvägen         66924293370043                                        03E 796960.3221524.64431M4               40        211215 
 27252216690663253669860.3255324.66102Kaitalampi          Kaitalampi          Vihdintie           Vichtisvägen           66927643370955                                        03E 795960.3254124.66103M4               80        211216 
 27252226690649253680360.3254624.66288Kaitalampi          Kaitalampi          Vihdintie           Vichtisvägen           66927453371059                                        03E 796060.3254924.66286M4               80        211216 
 27252236690760253588460.3264424.64625Lakistonristi       Lakistokorset       Vihdintie           Vichtisvägen           66928983370146                                        03E 796160.3263624.64624M4               80        211217 
 27252246690711253597060.3261424.64792Lakistonristi       Lakistokorset       Vihdintie           Vichtisvägen           66928453370230                                        03E 796260.3261724.64790M4               80        211217 
 27252256690891253536360.3276424.63683Takkula             Tackskog            Vihdintie           Vichtisvägen           66930533369631                                        03E 796360.3276424.63683L4               80        211218 
 27252266690850253539360.3272024.63851Takkula             Tackskog            Vihdintie           Vichtisvägen           66930103369659Takkula             Tackskog            03E 796460.3274724.63755M4               80        211219 
 27252276691521253366360.3335024.60624Saarijärvi          Saarijärvi          Vihdintie           Vichtisvägen           66937593367961                                        03E 796560.3335024.60624L4               80        211220 
 27252286691479253370060.3332824.60709Saarijärvi          Saarijärvi          Vihdintie           Vichtisvägen           66937163367996                                        03E 796660.3332824.60709L4               80        211220 
 29882086677513253879360.2072324.69643Ullanmäki           Ullasbacken         Tuomarilantie       Domsbyvägen            66795303372450                                        03E 900160.2071424.69643M4               40        211221 
 30105016678063254078860.2120024.73250Kauniainen          Grankulla           Gresantie 17        Gräsavägen 17       1  66799893374468                                        03Ka010160.2120024.73248L4               4002000205250011 
 30105516678052254078960.2120024.73250Kauniainen          Grankulla           Gresantie 17        Gräsavägen 17       2  66799783374469                                        03Ka015160.2119924.73248L4               4002000205250011 
 31702016678509254121560.2159424.74047Kandidaatintie      Kandidatvägen       Helsingintie 20     Helsingforsvägen 20    66804153374915                                        03Ka170160.2158924.74058M4               40        310001 
 31702026678720254134360.2178824.74241Puutarhatie         Trädgårdsvägen      Helsingintie 21     Helsingforsvägen 21    66806203375053                                        03Ka170260.2178624.74226M4               40        310002 
 31702036678174254105760.2129224.73743Raamattuopisto      Raamattuopisto      Helsingintie 10     Helsingforsvägen 10    66800883374742                                        03Ka170360.2128524.73742M4               40        310003 
 31702046678148254110160.2128924.73811Raamattuopisto      Raamattuopisto      Helsingintie 1      Helsingforsvägen 1     66800603374785                                        03Ka170460.2129224.73807M4               40        310003 
 31702056678129254056760.2126624.72851Postitori           Posttorget          Helsingintie 2      Helsingforsvägen 2     66800653374251Postitori *         Posttorget          03Ka170560.2124824.72856M4               40        310004 
 31702066678105254064860.2126224.72996Postitori           Posttorget          Helsingintie 1      Helsingforsvägen 1     66800373374330Postitori           Posttorget          03Ka170660.2126324.72993M4               40        310004 
 31702076678086254054960.2123524.72818Postitori           Posttorget          Asematie 2          Stationsvägen 2        66800233374231                                        03Ka170760.2124624.72814M4               40        310005 
 31702086678258254013960.2138124.72083Samis               Samis               Asematie 12         Stationsvägen 12       66802133373829                                        03Ka170860.2137324.72081M4               40        310006 
 31702096678222254015060.2136924.72097Samis               Samis               Asematie 12         Stationsvägen 12       66801773373838                                        03Ka170960.2137624.72094M4               40        310007 
 31702106678255253992060.2139024.71690Terveyskeskus       Hälsocentralen      Asematie 20         Stationsvägen 20       66802203373610                                        03Ka171060.2140024.71692M4               40        310008 
 31702116678314253986560.2143024.71582Terveyskeskus       Hälsocentrum        Asematie 19         Stationsvägen 19       66802823373558                                        03Ka171160.2142424.71574M4               40        310009 
 31702126678542253961760.2163824.71126Uimahalli           Simhallen           Asematie 23         Stationsvägen 23       66805213373320                                        03Ka171260.2163524.71118M4               40        310010 
 31702136678560253955760.2156624.71209Uimahalli           Simhallen           Asematie 26         Stationsvägen 26       66805413373261Uimahalli           Simhallen           03Ka171360.2167024.71063M4               40        310011 
 31702146678804253906860.2188224.70155Kauniala            Kauniala            Kylpyläntie 17      Badets väg 17          66808083372783Kauniala *                              03Ka171460.2187724.70149M4               40        310012 
 31702156678534253905260.2165524.70142Hautausmaa          Begravningsplats    Bembölentie 34      Bembölevägen 34        66805383372755Hautausmaa          Begravningsplatsen  03Ka171560.2165824.70145M4               40        310013 
 31702166678326253917960.2140924.70354Kasavuoren koulukeskKasabergets skolcentKasavuorentie       Kasabergsvägen         66803253372873Kasavuoren koulukesk                    03Ka171660.2145224.70393M4               40        310014 
 31702176677957253897160.2111624.69975Kasavuori           Kasaberget          Kasavuorentie 9     Kasabergsvägen 9       66799663372648Kasavuori           Kasaberget          03Ka171760.2111324.69974M4               40        310015 
 31702186677612253913160.2081724.70252Mikael Lybeckin tie Mikael Lybecks väg  Bredantie 54        Bredavägen 54          66796143372792Koivuhovin asema    Björkgårds station  03Ka171860.2081924.70247M4               40        310016 
 31702196677677253947260.2087824.70853Koivuhovi           Björkgård           Bredantie 40        Bredavägen 40          66796633373136                                        03Ka171960.2088124.70844M4               40        310017 
 31702206677878253966060.2105924.71194Urheilutie          Sportvägen          Bredantie 32        Bredavägen 32          66798553373333                                        03Ka172060.2106024.71189M4               40        310018 
 31702216678015254004560.2117824.71897Villa Breda         Villa Breda         Bredantie 16        Bredavägen 16          66799753373724Villa Breda         Villa Breda         03Ka172160.2118024.71893M4               40        310019 
 31702226678125254028160.2127724.72321Bredantie           Bredavägen          Bredantie 6         Bredavägen 6           66800743373965                                        03Ka172260.2127824.72317M4               40        310020 
 31702236678937253961360.2200724.71116Valkonauhantie      Vita Bandets väg    Asematie 35         Stationsvägen 35       66809163373334                                        03Ka172360.2200824.71108M4               40        310021 
 31702246678983253958260.2202524.71118Valkonauhantie      Vita Bandets väg    Asematie 40         Stationsvägen 40       66809633373305                                        03Ka172460.2202524.71123M4               40        310021 
 31702256679186253977960.2220924.71463Työväen Akatemia    Arbetar akademin    Vanha Turuntie      Gamla Åbovägen         66811573373511                                        03Ka172560.2219824.71461M4               40        310022 
 31702266679095253981560.2214024.71551Työväen Akatemia    Arbetar akademin    Vanha Turuntie 10   Gamla Åbovägen 10      66810643373543                                        03Ka172660.2213924.71544M4               40        310022 
 31702276679344253934760.2237224.70727Petas               Petas               Vanha tienhaara     Gamla vägskälet        66813343373087                                        03Ka172760.2237224.70732M4               40        210236 
 31702286677790254109460.2094824.73798Fasaaninpolku       Fasanstigen         Kauniaistentie      Grankullavägen         66797023374762                                        03Ka172860.2094124.73798M4               40        310023 
 31702296677767254116560.2094924.73919Fasaaninpolku       Fasanstigen         Kauniaistentie      Grankullavägen         66796763374832                                        03Ka172960.2095024.73917M4               40        310023 
 31702306677815254073760.2098124.73151Kauniaistentie      Grankullavägen      Kauniaistentie 5    Grankullavägen 5       66797433374406                                        03Ka173060.2096724.73147M4               40        310024 
 31702316677780254076160.2096024.73197Kauniaistentie      Grankullavägen      Kauniaistentie 6    Grankullavägen 6       66797073374429                                        03Ka173160.2096424.73196M4               40        310024 
 31702326677732254055460.2091224.72803Kaupungintalo       Grankulla stadshus  Thurmannin P:tie.3  Thurmansallen 3     4  66796693374219Kauniainen, *       kaup.talo           03Ka173260.2091324.72787M4               40        310025 
 31702336677765254052660.2093924.72789Kaupungintalo       Grankulla stadshus  Thurmannin P:tie 6  Thurmansallen 6     3  66797033374193Kauniainen, *       kaup.talo           03Ka173360.2093824.72795M4               40        310025 
 31702346677486254018960.2068424.72166Kauppalantie        Köpingsvägen        Kauppalantie 20     Köpingsvägen 20        66794403373844                                        03Ka173460.2067924.72169M4               40        310026 
 31702356677458254021960.2068424.72199Kauppalantie        Köpingsvägen        Kauppalantie 15     Köpingsvägen 15        66794103373872                                        03Ka173560.2068424.72194M4               40        310026 
 31702366677159253995260.2039824.71752Jondalintie         Jondalsvägen        Kauppalantie 2      Köpingsvägen 2         66791243373592                                        03Ka173660.2039724.71759M4               40        310027 
 31702376677275254002160.2050824.71828Jondalintie         Jondalsvägen        Kauppalantie 3      Köpingsvägen 3         66792373373666                                        03Ka173760.2050924.71813M4               40        310027 
 31702396677941254063360.2109624.72951Kauniaisten asema   Grankulla station   Tunnelitie 3        Tunnelvägen 3       12 66798743374308Kauniainen, *       Tunnelitie          03Ka173960.2109424.72937M4               40        310029 
 31702406677922254059960.2108324.72933Kauniaisten asema   Grankulla station   Tunnelitie 2        Tunnelvägen 2       11 66798573374273Kauniainen, *       Tunnelitie          03Ka174060.2108424.72942M4               40        310029 
 31702416679353253944260.2239024.70847Petas               Petas               Turuntie            Åbovägen               66813393373182                                        03Ka174160.2239524.70844M4               40        210236 
 31702436678398254093260.2152024.73511Dosentintie         Docentvägen         Dosentintie         Docentvägen            66803173374627Dosentintie         Docentvägen         03Ka174360.2151624.73511L4               40        310031 
 31702446677711253871860.2092224.69547Yrjö Liipolan tie   Yrjö Liipolas väg   Yrjö Liipolan tie   Yrjö Liipolas väg      66797313372384Yrjö Liipolantie    Yrjö Liipolas väg   03Ka174460.2092224.69544M4               40        310032 
 31702456678763254103360.2181824.73698Kandidaatintie      Kandidatvägen       Kandidaatintie      Kandidatvägen          66806773374745Kandidaatintie      Kandidatvägen       03Ka174560.2181824.73698L4               40        310033 
 31702466678041254001860.2118124.71873Villa Breda         Villa Breda         Bredantie           Bredavägen             66800023373698Villa Breda         Villa Breda         03Ka174660.2117524.71877L4               40        310034 
 31702476679123254080160.2213524.73290Lindstedtintie      Lindstedtsvägen     Lindstedtintie      Lindstedtsvägen        66810473374530Lindstedtintie      Lindstedtsvägen     03Ka174760.2213524.73290L4               40        310035 
 31702486677844253937060.2101024.70704Mäntymäentie        Tallbackavägen      Mäntymäentie        Tallbackavägen         66798353373042Mäntymäentie        Tallbackavägen      03Ka174860.2100824.70704L4               40        310036 
